Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),Total Acceleration (m/s2),Total Acceleration (g)
2.0853837,0.723071,-0.112531,9.960183,9.987028,4.20193,351.154083,10.570723,1.077545668
2.0873849,0.682368,-0.076617,9.972155,9.995768,3.939052,353.593628,10.577906,1.07827788
2.0893872,0.66082,-0.06704,9.979338,10.001418,3.807966,354.207214,10.573118,1.077789806
2.0913885,0.605752,-0.057463,9.98652,10.005039,3.486667,354.581055,10.534809,1.073884709
2.0933897,0.584203,-0.076617,10.008069,10.025398,3.369297,352.528442,10.515655,1.071932212
2.095391,0.567443,-0.090982,10.017646,10.034117,3.283364,350.890869,10.494107,1.069735678
2.0973866,0.536318,-0.10056,9.998491,10.01337,3.123742,349.380341,10.434249,1.063633945
2.0993881,0.531529,-0.119714,9.993703,10.008544,3.120607,347.307343,10.405518,1.060705199
2.1013889,0.521952,-0.122108,9.998491,10.012851,3.068862,346.832733,10.398335,1.059972987
2.1033905,0.498009,-0.124502,9.964972,9.978185,2.94889,345.963745,10.338479,1.053871458
2.1053917,0.490826,-0.138868,9.941029,9.954107,2.93745,344.202362,10.292987,1.049234149
2.107393,0.483644,-0.138868,9.93624,9.948973,2.899013,343.979706,10.281016,1.048013863
2.1093943,0.466884,-0.131685,9.926663,9.938509,2.797714,344.24884,10.261862,1.046061366
2.1113958,0.445335,-0.131685,9.893144,9.904037,2.687588,343.5271,10.206794,1.04044791
2.1133971,0.416604,-0.117319,9.881172,9.890647,2.508114,344.272278,10.180457,1.037763201
2.1153984,0.390267,-0.107742,9.845258,9.853579,2.354763,344.566589,10.127783,1.032393782
2.1173997,0.383084,-0.112531,9.830893,9.838997,2.325658,343.629852,10.101446,1.029709072
2.119401,0.378295,-0.117319,9.775824,9.783844,2.320097,342.769958,10.0368,1.023119266
2.121402,0.368718,-0.112531,9.742304,9.749928,2.266068,343.028076,9.998491,1.019214169
2.1234035,0.349564,-0.107742,9.692024,9.698925,2.161479,342.86969,9.933846,1.012624465
2.1254048,0.34717,-0.107742,9.660899,9.667735,2.154768,342.758545,9.900327,1.009207645
2.1274018,0.349564,-0.122108,9.627379,9.634498,2.20256,340.744934,9.854835,1.004570336
2.1294031,0.354353,-0.126897,9.620196,9.627557,2.240618,340.29715,9.847652,1.003838124
2.1314044,0.356747,-0.124502,9.577099,9.58455,2.259408,340.761353,9.809344,0.999933129
2.1334059,0.34717,-0.119714,9.581888,9.588923,2.194815,340.974396,9.809344,0.999933129
2.1354072,0.339987,-0.112531,9.591465,9.598148,2.138265,341.686188,9.818921,1.000909378
2.1374085,0.316044,-0.095771,9.598648,9.604327,1.970502,343.141602,9.818921,1.000909378
2.1394098,0.320833,-0.093377,9.608225,9.614034,1.991839,343.772644,9.835681,1.002617839
2.1414113,0.306467,-0.095771,9.615408,9.620768,1.912541,342.645966,9.826104,1.00164159
2.1434126,0.294496,-0.098165,9.596253,9.601274,1.852874,341.565063,9.792584,0.998224669
2.1454139,0.26337,-0.086194,9.598648,9.602648,1.653748,341.878143,9.775824,0.996516208
2.1474152,0.234639,-0.086194,9.62259,9.625836,1.488063,339.829346,9.771035,0.996028033
2.149416,0.22985,-0.10056,9.648928,9.652189,1.489509,336.370636,9.778218,0.996760245
2.1514173,0.270553,-0.114925,9.668081,9.672549,1.741587,336.98526,9.823709,1.001397452
2.1534188,0.337593,-0.114925,9.682447,9.689013,2.109329,341.200104,9.905115,1.009695719
2.1554198,0.325621,-0.076617,9.672871,9.678653,1.980606,346.759491,9.921875,1.011404179
2.1574214,0.306467,-0.062251,9.675264,9.680317,1.851289,348.518005,9.91948,1.011160041
2.1594226,0.354353,-0.0838,9.663293,9.670151,2.157945,346.694763,9.933846,1.012624465
2.1614242,0.481249,-0.122108,9.692024,9.704733,2.932514,345.762726,10.051165,1.024583588
2.1634252,0.533923,-0.124502,9.725544,9.740985,3.226465,346.874115,10.134965,1.033125892
2.1654267,0.605752,-0.124502,9.766247,9.785807,3.623204,348.385529,10.247497,1.044597044
2.167428,0.658426,-0.095771,9.802161,9.824717,3.883176,351.724121,10.364816,1.056556167
2.1694295,0.689551,-0.088588,9.818921,9.843502,4.049994,352.679199,10.419884,1.062169623
2.1714306,0.732648,-0.088588,9.818921,9.846616,4.298286,353.10556,10.462981,1.066562793
2.1734321,0.747014,-0.086194,9.838076,9.866773,4.370943,353.41806,10.498896,1.070223853
2.1754334,0.763774,-0.088588,9.845258,9.875237,4.465589,353.383972,10.520444,1.072420387
2.1774349,0.761379,-0.079011,9.854836,9.88452,4.441487,354.075409,10.537204,1.074128848
2.179436,0.761379,-0.076617,9.90272,9.932242,4.418674,354.253723,10.587482,1.079254027
2.1814375,0.749408,-0.086194,9.917087,9.945735,4.349831,353.438904,10.580301,1.078522018
2.1834388,0.708705,-0.090982,9.957788,9.983391,4.104223,352.684479,10.575511,1.078033741
2.1854398,0.658426,-0.095771,10.012857,10.03494,3.801739,351.724121,10.575512,1.078033843
2.1874413,0.632089,-0.10056,10.039194,10.059576,3.647924,350.96051,10.570723,1.077545668
2.1894429,0.586597,-0.119714,10.051166,10.06898,3.408754,348.465393,10.518049,1.072176249
2.1914442,0.565049,-0.143656,10.05356,10.070452,3.319007,345.735474,10.474953,1.06778318
2.1934452,0.545895,-0.153234,10.0368,10.052803,3.233314,344.320465,10.429461,1.063145872
2.1954467,0.56026,-0.160416,10.027223,10.044144,3.326255,344.022278,10.427067,1.062901835
2.197448,0.579414,-0.174782,10.029617,10.04786,3.45315,343.213898,10.434249,1.063633945
2.1994495,0.598569,-0.193936,10.012857,10.032607,3.595701,342.047668,10.41749,1.061925586
2.2014506,0.632089,-0.208302,10.010463,10.032561,3.803593,341.76059,10.43425,1.063634047
2.2034521,0.646454,-0.205908,9.998491,10.021483,3.881915,342.332367,10.439037,1.064122018
2.2054534,0.646454,-0.196331,9.955395,9.978293,3.882369,343.106262,10.405518,1.060705199
2.2074549,0.620117,-0.193936,9.93624,9.95746,3.741254,342.633392,10.362421,1.056312029
2.209456,0.612934,-0.186753,9.907509,9.928207,3.700417,343.054688,10.33369,1.053383282
2.2114575,0.596174,-0.165205,9.871595,9.890961,3.58594,344.511505,10.302564,1.050210398
2.2134588,0.550683,-0.153234,9.857229,9.873789,3.31883,344.450195,10.254678,1.045329052
2.2154603,0.538712,-0.146051,9.850046,9.865848,3.243229,344.831116,10.242707,1.044108767
2.2174613,0.531529,-0.165205,9.842864,9.858589,3.236582,342.734192,10.209188,1.040691947
2.2194629,0.524346,-0.172388,9.835681,9.851156,3.21193,341.800842,10.187639,1.038495311
2.2214642,0.512375,-0.165205,9.840469,9.855185,3.131441,342.12912,10.187639,1.038495311
2.2234657,0.514769,-0.172388,9.854836,9.869777,3.15306,341.485138,10.197217,1.039471662
2.2254667,0.512375,-0.186753,9.850046,9.865131,3.168977,339.973907,10.175668,1.037275025
2.2274683,0.514769,-0.196331,9.838076,9.85349,3.205218,339.123383,10.156514,1.035322528
2.2294695,0.486038,-0.198725,9.830893,9.844906,3.057423,337.761963,10.118206,1.031417533
2.2314711,0.469278,-0.191542,9.838076,9.851124,2.949288,337.796509,10.115812,1.031173496
2.2334721,0.435758,-0.189148,9.830893,9.842363,2.766474,336.53598,10.077503,1.0272684
2.2354736,0.407027,-0.174782,9.809344,9.819341,2.585583,336.760742,10.041589,1.023607441
2.2374749,0.39745,-0.155628,9.814133,9.82341,2.490336,338.616364,10.055955,1.025071865
2.2394764,0.385478,-0.131685,9.804555,9.813013,2.379075,341.139069,10.058348,1.0253158
2.2414775,0.392661,-0.112531,9.792584,9.8011,2.388517,344.008484,10.072714,1.026780224
2.243479,0.402238,-0.095771,9.787795,9.796525,2.419051,346.607513,10.094262,1.028976758
2.2454803,0.407027,-0.090982,9.785401,9.794286,2.440639,347.399841,10.101446,1.029709072
2.2474818,0.442941,-0.088588,9.797373,9.807781,2.639898,348.690063,10.151726,1.034834455
2.2494829,0.457306,-0.0838,9.802161,9.813181,2.715556,349.615967,10.175667,1.037274924
2.2514844,0.505192,-0.107742,9.816526,9.830108,3.012139,347.960876,10.213976,1.04118002
2.2534857,0.536318,-0.112531,9.816526,9.83181,3.195124,348.150024,10.240313,1.04386473
2.2554872,0.545895,-0.114925,9.823709,9.839537,3.250223,348.111328,10.254679,1.045329154
2.2574883,0.557866,-0.10056,9.823709,9.840051,3.302509,349.781738,10.281015,1.048013761
2.2594898,0.569837,-0.095771,9.811738,9.828738,3.370401,350.459625,10.285804,1.048501937
2.2614911,0.569837,-0.088588,9.80695,9.823891,3.365343,351.163422,10.288199,1.048746075
2.2634931,0.586597,-0.088588,9.80695,9.824877,3.461758,351.412079,10.304959,1.050454536
2.2654943,0.59378,-0.071828,9.804555,9.822782,3.490932,353.10257,10.326507,1.05265107
2.2674959,0.598569,-0.081405,9.797373,9.815978,3.528254,352.25528,10.314537,1.051430887
2.2694969,0.603357,-0.0838,9.80695,9.82585,3.554296,352.092834,10.326507,1.05265107
2.2714984,0.608146,-0.074223,9.821315,9.840405,3.569522,353.041626,10.355238,1.055579817
2.2734997,0.6273,-0.069434,9.838076,9.858299,3.670612,353.683807,10.395942,1.059729052
2.2755013,0.66082,-0.079011,9.854836,9.877282,3.863459,353.181793,10.436645,1.063878186
2.2775023,0.672791,-0.0838,9.864412,9.887685,3.931837,352.900085,10.453403,1.065586442
2.2795038,0.689551,-0.102954,9.885961,9.910515,4.034054,351.508148,10.472558,1.067539042
2.2815051,0.684763,-0.098165,9.924269,9.948349,3.987327,351.841858,10.510867,1.071444139
2.2835066,0.665608,-0.090982,9.931452,9.954147,3.869789,352.216431,10.506078,1.070955963
2.2855079,0.656031,-0.102954,9.924269,9.946462,3.828173,351.081085,10.477346,1.068027115
2.2875092,0.6273,-0.098165,9.921875,9.94217,3.661586,351.105988,10.45101,1.065342508
2.2895105,0.603357,-0.093377,9.91948,9.938251,3.522033,351.202576,10.42946,1.06314577
2.291512,0.562655,-0.093377,9.929058,9.945426,3.287595,350.577209,10.398336,1.059973089
2.2935131,0.545895,-0.102954,9.931452,9.946977,3.201551,349.319672,10.374393,1.057532416
2.2955146,0.548289,-0.112531,9.929058,9.944822,3.226525,348.401672,10.364816,1.056556167
2.2975159,0.548289,-0.119714,9.924269,9.940124,3.236521,347.683289,10.352844,1.05533578
2.2995174,0.545895,-0.117319,9.917087,9.932793,3.222518,347.870911,10.345663,1.054603772
2.3015184,0.557866,-0.122108,9.909904,9.926344,3.298059,347.653595,10.345662,1.05460367
2.30352,0.545895,-0.102954,9.876384,9.891994,3.219297,349.319672,10.319325,1.05191896
2.3055212,0.550683,-0.110137,9.869201,9.885166,3.256843,348.690063,10.309747,1.05094261
2.3075228,0.524346,-0.102954,9.857229,9.871702,3.102929,348.891449,10.278621,1.047769725
2.3095241,0.514769,-0.074223,9.809344,9.823122,3.03493,351.795288,10.24989,1.044840979
2.3115253,0.495615,-0.086194,9.787795,9.800714,2.942244,350.134186,10.197216,1.03947156
2.3135266,0.454912,-0.055068,9.759064,9.769815,2.688244,353.097778,10.158908,1.035566565
2.3155279,0.416604,-0.03352,9.763853,9.772794,2.451042,355.399902,10.146937,1.034346279
2.3175292,0.409421,-0.047885,9.768641,9.777335,2.41638,353.329041,10.130177,1.032637819
2.3195317,0.383084,-0.043097,9.80695,9.814524,2.251076,353.581207,10.146937,1.034346279
2.3215332,0.36393,-0.05028,9.826104,9.83297,2.141192,352.133942,10.139754,1.033614067
2.3235338,0.354353,-0.055068,9.845258,9.851787,2.086003,351.166595,10.144543,1.034102243
2.3255396,0.356747,-0.0838,9.859624,9.866431,2.128448,346.780914,10.132571,1.032881855
2.3275409,0.36393,-0.0838,9.883567,9.890619,2.163832,347.032928,10.163697,1.03605474
2.3295424,0.366324,-0.086194,9.878778,9.885943,2.181668,346.759491,10.158908,1.035566565
2.3315437,0.361535,-0.105348,9.878778,9.885952,2.183013,343.754364,10.134965,1.033125892
2.333545,0.366324,-0.114925,9.869201,9.876665,2.227741,342.582031,10.1206,1.03166157
2.3355463,0.373507,-0.122108,9.862018,9.869843,2.281819,341.89624,10.113417,1.030929358
2.3375478,0.368718,-0.112531,9.838076,9.845626,2.244023,343.028076,10.094263,1.02897686
2.3395491,0.366324,-0.090982,9.823709,9.830958,2.200426,346.05191,10.099051,1.029464934
2.3415504,0.383084,-0.076617,9.823709,9.831475,2.27744,348.690063,10.130176,1.032637717
2.3435516,0.387873,-0.079011,9.833286,9.84125,2.305202,348.486176,10.142148,1.033858104
2.3455532,0.395055,-0.064645,9.845258,9.853393,2.328349,350.706696,10.175668,1.037275025
2.3475544,0.407027,-0.064645,9.833286,9.841919,2.399962,350.975464,10.175668,1.037275025
2.3495557,0.426181,-0.059857,9.821315,9.830739,2.508973,352.005127,10.187639,1.038495311
2.351557,0.442941,-0.06704,9.823709,9.833919,2.61097,351.393524,10.19961,1.039715596
2.3535585,0.457306,-0.086194,9.79019,9.801244,2.72146,349.326019,10.161302,1.035810601
2.3555598,0.486038,-0.079011,9.73991,9.75235,2.894215,350.766663,10.146937,1.034346279
2.3575611,0.507586,-0.074223,9.713573,9.727109,3.023103,351.680817,10.146936,1.034346177
2.3595624,0.541106,-0.090982,9.658504,9.674078,3.251488,350.455475,10.108628,1.030441182
2.3615639,0.562655,-0.079011,9.620196,9.63696,3.379972,352.00647,10.10384,1.029953109
2.3635652,0.562655,-0.076617,9.634562,9.651281,3.373072,352.245728,10.1206,1.03166157
2.3655665,0.562655,-0.06704,9.648928,9.665551,3.360861,353.205292,10.144543,1.034102243
2.3675678,0.586597,-0.052674,9.665688,9.683614,3.486835,354.868835,10.199611,1.039715698
2.3695693,0.59378,-0.043097,9.680053,9.698343,3.51942,355.848724,10.230736,1.042888481
2.3715706,0.588992,-0.019154,9.713573,9.731432,3.471754,358.13739,10.283411,1.048258002
2.3735719,0.586597,0.014366,9.735122,9.752789,3.449293,1.402882,10.336085,1.053627421
2.3755732,0.586597,0.019154,9.744699,9.762357,3.446681,1.870218,10.35045,1.055091743
2.3775747,0.56026,0.03352,9.771035,9.787142,3.287536,3.423872,10.364815,1.056556065
2.3795748,0.56026,0.007183,9.785401,9.80143,3.277157,0.734521,10.352844,1.05533578
2.3815761,0.569837,-0.007183,9.775824,9.79242,3.336304,359.277832,10.338478,1.053871356
2.3835776,0.56026,-0.014366,9.77343,9.789485,3.281873,358.531189,10.319324,1.051918858
2.3855743,0.550683,-0.023943,9.771035,9.786571,3.22877,357.510437,10.297775,1.049722222
2.3875756,0.567443,-0.040703,9.783007,9.799534,3.328079,355.897217,10.309747,1.05094261
2.3895769,0.605752,-0.079011,9.77343,9.792502,3.576536,352.568604,10.300171,1.049966463
2.3915782,0.634483,-0.090982,9.761458,9.78248,3.75687,351.83963,10.304959,1.050454536
2.3935797,0.665608,-0.107742,9.754275,9.777553,3.954334,350.805267,10.312141,1.051186646
2.3955808,0.684763,-0.110137,9.73991,9.764573,4.07309,350.862854,10.314536,1.051430785
2.3975823,0.689551,-0.095771,9.73991,9.764758,4.088303,352.092834,10.33369,1.053383282
2.3995836,0.646454,-0.076617,9.720756,9.742529,3.831292,353.240906,10.290593,1.048990112
2.4015851,0.615329,-0.052674,9.689631,9.709291,3.64685,355.107239,10.252286,1.045085219
2.4035861,0.586597,-0.043097,9.680053,9.697906,3.477108,355.798065,10.223553,1.042156269
2.4055877,0.548289,-0.038308,9.689631,9.705206,3.246487,356.003296,10.199612,1.0397158
2.407589,0.524346,-0.026337,9.668081,9.682325,3.108287,357.124542,10.16609,1.036298675
2.4095905,0.507586,-0.043097,9.658504,9.671929,3.01915,355.146912,10.122993,1.031905505
2.4115915,0.495615,-0.069434,9.660899,9.673853,2.965439,352.024963,10.08708,1.028244648
2.4135931,0.502798,-0.086194,9.680053,9.693485,3.016685,350.27243,10.096657,1.029220897
2.4155943,0.517163,-0.098165,9.687236,9.701528,3.110365,349.252289,10.106234,1.030197146
2.4175959,0.553077,-0.114925,9.713573,9.729984,3.328314,348.261414,10.151725,1.034834353
2.4195969,0.567443,-0.129291,9.72315,9.740552,3.42537,347.164398,10.161302,1.035810601
2.4215984,0.567443,-0.129291,9.72315,9.740552,3.42537,347.164398,10.161302,1.035810601
2.4235995,0.57702,-0.119714,9.701602,9.719483,3.476038,348.279175,10.158908,1.035566565
2.425601,0.567443,-0.122108,9.696813,9.714169,3.425484,347.855713,10.142148,1.033858104
2.4276023,0.555472,-0.105348,9.699207,9.715672,3.33607,349.261108,10.149331,1.034590316
2.4296038,0.538712,-0.107742,9.694419,9.709973,3.24347,348.690063,10.125389,1.032149745
2.4316051,0.531529,-0.102954,9.715967,9.73104,3.189421,349.037903,10.144542,1.034102141
2.4336064,0.521952,-0.086194,9.737515,9.751875,3.109672,350.622925,10.173273,1.037030887
2.4356077,0.514769,-0.079011,9.742304,9.756214,3.059983,351.273865,10.178062,1.037519062
2.4376092,0.524346,-0.088588,9.742304,9.756806,3.124369,350.410461,10.178062,1.037519062
2.4396105,0.545895,-0.102954,9.759064,9.774862,3.257984,349.319672,10.202005,1.039959735
2.4416118,0.56026,-0.119714,9.771035,9.787817,3.355672,347.93869,10.211581,1.040935882
2.4436133,0.569837,-0.124502,9.780613,9.79799,3.412887,347.675262,10.225948,1.042400408
2.4456148,0.57702,-0.122108,9.792584,9.810329,3.446681,348.051453,10.247496,1.044596942
2.4476161,0.615329,-0.117319,9.804555,9.824545,3.655645,349.205444,10.302565,1.050210499
2.4496174,0.624906,-0.124502,9.802161,9.822849,3.71926,348.7323,10.302565,1.050210499
2.4516187,0.624906,-0.102954,9.792584,9.813043,3.700364,350.644501,10.314536,1.051430785
2.4536202,0.612934,-0.095771,9.763853,9.783542,3.635558,351.119354,10.281016,1.048013863
2.4556215,0.61054,-0.093377,9.747093,9.766643,3.625797,351.304504,10.264256,1.046305403
2.4576228,0.615329,-0.06704,9.720756,9.740442,3.643413,353.782196,10.269045,1.046793578
2.4596241,0.620117,-0.0838,9.720756,9.740875,3.683179,352.303955,10.257073,1.045573191
2.4616256,0.620117,-0.088588,9.727939,9.748086,3.684349,351.869904,10.259468,1.045817329
2.4636266,0.620117,-0.093377,9.735122,9.7553,3.685783,351.436798,10.261862,1.046061366
2.4656281,0.617723,-0.088588,9.73991,9.759881,3.665968,351.838806,10.269045,1.046793578
2.4676294,0.61054,-0.0838,9.737515,9.756997,3.621312,352.184692,10.264255,1.046305301
2.469631,0.608146,-0.093377,9.75667,9.776052,3.608474,351.270782,10.271439,1.047037615
2.4716322,0.603357,-0.102954,9.761458,9.780629,3.58796,350.316589,10.261861,1.046061264
2.4736335,0.61054,-0.102954,9.754275,9.773907,3.632055,350.428406,10.261861,1.046061264
2.4756348,0.598569,-0.110137,9.783007,9.80192,3.559855,349.574188,10.271439,1.047037615
2.4776363,0.596174,-0.114925,9.778218,9.79705,3.553028,349.088867,10.259467,1.045817227
2.4796374,0.603357,-0.10056,9.785401,9.804501,3.576865,350.537689,10.288198,1.048745973
2.4816389,0.596174,-0.088588,9.77343,9.791997,3.52892,351.548004,10.281016,1.048013863
2.4836402,0.591386,-0.079011,9.737515,9.755777,3.506266,352.390167,10.24989,1.044840979
2.4856417,0.569837,-0.071828,9.735122,9.752049,3.376379,352.815735,10.233131,1.04313262
2.487643,0.550683,-0.062251,9.703996,9.719808,3.268603,353.550476,10.192428,1.038983486
2.4896445,0.5435,-0.064645,9.680053,9.695514,3.236158,353.216949,10.158908,1.035566565
2.4916456,0.529135,-0.079011,9.670476,9.685264,3.166567,351.507263,10.1206,1.03166157
2.4936471,0.490826,-0.064645,9.624985,9.637709,2.944505,352.496918,10.051166,1.02458369
2.4956484,0.478855,-0.057463,9.615408,9.627496,2.871467,353.157227,10.0368,1.023119266
2.4976499,0.445335,-0.055068,9.617802,9.628263,2.671224,352.950836,10.008069,1.02019052
2.499651,0.426181,-0.081405,9.620196,9.629976,2.582402,349.186127,9.964972,1.01579735
2.5016525,0.399844,-0.088588,9.620196,9.62891,2.43775,347.507538,9.931452,1.012380428
2.5036535,0.371113,-0.076617,9.620196,9.627657,2.255766,348.335083,9.914692,1.010671967
2.5056548,0.366324,-0.079011,9.634562,9.641847,2.227389,347.828552,9.921875,1.011404179
2.5076561,0.359141,-0.086194,9.660899,9.667956,2.189369,346.504272,9.933846,1.012624465
2.5096576,0.359141,-0.102954,9.672871,9.680082,2.211782,344.004181,9.929058,1.012136391
2.5116606,0.36393,-0.10056,9.687236,9.694591,2.231954,344.55368,9.950606,1.014332926
2.5136619,0.39745,-0.102954,9.747093,9.755736,2.412002,345.477509,10.041589,1.023607441
2.5156631,0.454912,-0.112531,9.787795,9.799007,2.741169,346.105743,10.130176,1.032637717
